,Timestamp,Arbitration_ID,Ext_Identifier,Data_Length_Code,Payload
0,1661253955.66912,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
1,1661253955.669892,1125,False,8,b'\x00\x00\x00\x00\x00\x00\x00\x80'
2,1661253955.669893,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
3,1661253955.669894,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
4,1661253955.68114,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
5,1661253955.683299,960,False,4,b'\x87\x0b\x07\x00'
6,1661253955.689422,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
7,1661253955.696255,401604624,True,8,b' \x10\x00\x00\x00\x00\x85\x80'
8,1661253955.699403,1157,False,8,b'\x00\xc1\xef\xff\x00\x00\x00\x00'
9,1661253955.699403,389227280,True,5,b'\xc0\x00\x00\x00\x00'
10,1661253955.706701,389235200,True,2,b'\x10\x02'
11,1661253955.708595,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
12,1661253955.708596,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
13,1661253955.719364,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
14,1661253955.719365,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
15,1661253955.720236,1907,False,8,b'\x02\x10`\xcc\xcc\xcc\xcc\xcc'
16,1661253955.720322,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
17,1661253955.723954,2013,False,8,b'\x06P`\x002\x01\xf4\xaa'
18,1661253955.729481,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff\xdf]'
19,1661253955.731083,1907,False,8,b'\x02>\x00\xcc\xcc\xcc\xcc\xcc'
20,1661253955.73513,2013,False,8,b'\x02~\x00\xaa\xaa\xaa\xaa\xaa'
21,1661253955.76881,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
22,1661253955.768811,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
23,1661253955.777585,389228816,True,5,b':\\\x12\x00\x00'
24,1661253955.780031,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
25,1661253955.783452,960,False,4,b'\xfd\x0c\x07\x00'
26,1661253955.783452,1716,False,8,b'\x01NEE4MZ1'
27,1661253955.79583,389224192,True,2,b'\x15\xc2'
28,1661253955.819409,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
29,1661253955.819409,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
30,1661253955.81941,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
31,1661253955.826876,389231120,True,8,b'\x80\x08<\xa5\x00\x00\x00\x00'
32,1661253955.854959,1413,False,8,"b'\x02,\x00t\x00\x08\x02\x00'"
33,1661253955.857093,389231120,True,5,b'\xc0\x00\x00\x00\x00'
34,1661253955.868842,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
35,1661253955.868843,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
36,1661253955.868843,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
37,1661253955.879985,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
38,1661253955.883574,960,False,4,b'H\r\x07\x00'
39,1661253955.889684,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
40,1661253955.899471,1157,False,8,b'\x00\xc1\xef\xff\x00\x00\x00\x00'
41,1661253955.900686,389231376,True,6,b'<\xd8\x00\x00\x00\x00'
42,1661253955.908464,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
43,1661253955.908465,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
44,1661253955.918831,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
45,1661253955.918832,1124,False,8,"b'\xdb\xd4W\x80""<\x13\x00'"
46,1661253955.920297,452984848,True,8,b'\x10P\x04\x01\x00\x08\x02\x00'
47,1661253955.929646,380195864,True,8,b'\x0e\xf8\x0f\xfb\xef\xff\xa7\x1e'
48,1661253955.936315,389238016,True,2,b'\x10\x02'
49,1661253955.96916,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
50,1661253955.969161,1122,False,8,b'\x00\x008\x00\x00\x01\x00\x00'
51,1661253955.969161,316495022,True,8,b'\x00\x00\x00\x00\x00\x00\x00\x7f'
52,1661253955.970517,401604723,True,8,b' s\x00\x00\x00\xff\x01\x80'
53,1661253955.970518,441799848,True,8,b'\x05\x00\xff\xbf\x00\x00\x00\x00'
54,1661253955.979633,1153,False,8,"b'\x00\x00\x00""\x00\x00\xe0\xfe'"
55,1661253955.979634,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
56,1661253955.983739,960,False,4,b'\xb8\x0e\x07\x00'
57,1661253955.98374,1716,False,8,b'\x00\xc9k|\x8cBAU'
58,1661253955.985813,389230864,True,3,b'<i\x06'
59,1661253956.01968,1123,False,8,b'\x00\x80=\x00\x00\x00\x00\x00'
60,1661253956.019682,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
61,1661253956.021672,1720,False,8,b'%\x08\xfc\x01\x00\x92\x00\x00'
62,1661253956.026093,389219328,True,2,b'\x11\x02'
63,1661253956.056821,389231632,True,8,b'\x80\x08=\x03x\x03\xe0\x00'
64,1661253956.066812,389231632,True,5,b'\xc0\x00\x00\x00\x00'
65,1661253956.067879,389232128,True,2,b'\x1d\x82'
66,1661253956.068879,779,False,8,b'o\x00\x01\x00\x00\x00\x00\x80'
67,1661253956.06888,1124,False,8,b'\x08\x00\x00\x00\x00\x00\x00\x00'
68,1661253956.06888,380196017,True,8,b'\x00\x00\x00\x00\x00\x00\x00\xfe'
69,1661253956.080342,1635,False,8,b'`\x00\x00\x0f\x00\x00\x00\x00'
70,1661253956.084173,960,False,4,b'\r\x0f\x07\x00'
71,1661253956.089573,1156,False,8,b'\xfe\xfb\xef\xbf\xff\xfe\xfb?'
72,1661253956.096753,389224704,True,2,b'\x16B'
73,1661253956.096754,389224960,True,2,b'\x16\x82'
74,1661253956.098062,389228560,True,3,b':8\x00'
75,1661253956.099569,1157,False,8,b'\x00\xc1\xef\xff\x00\x00\x00\x00'
76,1661253956.108782,452984947,True,8,b's@\x04\x0b\x00\x08\x02\x00'
77,1661253956.108783,1158,False,8,b'\xfe\xff\xff\xf7\xff\xff\xffA'
78,1661253956.118982,879,False,8,b'\xf8\xff\xff\xbf\xff\xff\xff\x07'
